id,label
ENSG00000133895,0
ENSG00000134086,0
ENSG00000134242,0
ENSG00000134250,0
ENSG00000134369,0
ENSG00000134371,0
ENSG00000134376,0
ENSG00000134438,0
ENSG00000134571,0
ENSG00000134574,0
ENSG00000134755,0
ENSG00000134775,0
ENSG00000134853,0
ENSG00000134987,0
ENSG00000135100,0
ENSG00000135338,0
ENSG00000135406,0
ENSG00000135437,0
ENSG00000135469,0
ENSG00000135604,0
ENSG00000135636,0
ENSG00000135744,0
ENSG00000135823,0
ENSG00000135903,0
ENSG00000135960,0
ENSG00000136010,0
ENSG00000136068,0
ENSG00000136144,0
ENSG00000136160,0
ENSG00000136297,0
ENSG00000136492,0
ENSG00000136546,0
ENSG00000136573,0
ENSG00000136574,0
ENSG00000136698,0
ENSG00000136802,0
ENSG00000136840,0
ENSG00000136869,0
ENSG00000136931,0
ENSG00000136997,0
ENSG00000137106,0
ENSG00000137200,0
ENSG00000137265,0
ENSG00000137309,0
ENSG00000137409,0
ENSG00000137462,0
ENSG00000137474,0
ENSG00000137674,0
ENSG00000137710,0
ENSG00000137745,0
ENSG00000137776,0
ENSG00000137959,0
ENSG00000138079,0
ENSG00000138115,0
ENSG00000138286,0
ENSG00000138326,0
ENSG00000138376,0
ENSG00000138449,0
ENSG00000138622,0
ENSG00000138646,0
ENSG00000138696,0
ENSG00000138796,0
ENSG00000138823,0
ENSG00000139083,0
ENSG00000139132,0
ENSG00000139133,0
ENSG00000139180,0
ENSG00000139219,0
ENSG00000139278,0
ENSG00000139549,0
ENSG00000139567,0
ENSG00000139679,0
ENSG00000139687,0
ENSG00000139926,0
ENSG00000139988,0
ENSG00000140092,0
ENSG00000140274,0
ENSG00000140279,0
ENSG00000140287,0
ENSG00000140326,0
ENSG00000140416,0
ENSG00000140470,0
ENSG00000140522,0
ENSG00000140675,0
ENSG00000140836,0
ENSG00000141012,0
ENSG00000141349,0
ENSG00000141448,0
ENSG00000141480,0
ENSG00000141524,0
ENSG00000141655,0
ENSG00000141756,0
ENSG00000142156,0
ENSG00000142173,0
ENSG00000142303,0
ENSG00000142627,0
ENSG00000142676,0
ENSG00000143224,0
ENSG00000143252,0
ENSG00000143278,0
ENSG00000143294,0
ENSG00000143341,0
ENSG00000143390,0
ENSG00000143507,0
ENSG00000143669,0
ENSG00000143815,0
ENSG00000143819,0
ENSG00000143839,0
ENSG00000143951,0
ENSG00000143954,0
ENSG00000144028,0
ENSG00000144191,0
ENSG00000144306,0
ENSG00000144455,0
ENSG00000144659,0
ENSG00000144891,0
ENSG00000145012,0
ENSG00000145335,0
ENSG00000145354,0
ENSG00000145476,0
ENSG00000145623,0
ENSG00000145819,0
ENSG00000145996,0
ENSG00000146013,0
ENSG00000147804,0
ENSG00000147889,0
ENSG00000148180,0
ENSG00000148482,0
ENSG00000148516,0
ENSG00000148600,0
ENSG00000148604,0
ENSG00000148672,0
ENSG00000148702,0
ENSG00000148798,0
ENSG00000149131,0
ENSG00000149177,0
ENSG00000149311,0
ENSG00000149600,0
ENSG00000149781,0
ENSG00000151327,0
ENSG00000151338,0
ENSG00000151617,0
ENSG00000151729,0
ENSG00000152137,0
ENSG00000152492,0
ENSG00000152556,0
ENSG00000152591,0
ENSG00000152592,0
ENSG00000152642,0
ENSG00000152749,0
ENSG00000152939,0
ENSG00000153064,0
ENSG00000154099,0
ENSG00000154277,0
ENSG00000154415,0
ENSG00000154743,0
ENSG00000154803,0
ENSG00000154832,0
ENSG00000155100,0
ENSG00000155719,0
ENSG00000155846,0
ENSG00000155850,0
ENSG00000155980,0
ENSG00000156466,0
ENSG00000156574,0
ENSG00000156738,0
ENSG00000156860,0
ENSG00000156873,0
ENSG00000156958,0
ENSG00000157404,0
ENSG00000157617,0
ENSG00000157653,0
ENSG00000157765,0
ENSG00000157766,0
ENSG00000158517,0
ENSG00000158806,0
ENSG00000158828,0
ENSG00000158874,0
ENSG00000158887,0
ENSG00000158966,0
ENSG00000159023,0
ENSG00000159063,0
ENSG00000159147,0
ENSG00000159197,0
ENSG00000159216,0
ENSG00000159251,0
ENSG00000159339,0
ENSG00000159496,0
ENSG00000159899,0
ENSG00000159921,0
ENSG00000159958,0
ENSG00000160050,0
ENSG00000160183,0
ENSG00000160255,0
ENSG00000160563,0
ENSG00000160789,0
ENSG00000160808,0
ENSG00000161011,0
ENSG00000162337,0
ENSG00000162512,0
ENSG00000162551,0
ENSG00000162594,0
ENSG00000162614,0
ENSG00000162676,0
ENSG00000162736,0
ENSG00000162763,0
ENSG00000162777,0
ENSG00000162992,0
ENSG00000163069,0
ENSG00000163132,0
ENSG00000163359,0
ENSG00000163501,0
ENSG00000163600,0
ENSG00000163635,0
ENSG00000163646,0
ENSG00000163655,0
ENSG00000163703,0
ENSG00000163754,0
ENSG00000163795,0
ENSG00000163803,0
ENSG00000163913,0
ENSG00000163914,0
ENSG00000163935,0
ENSG00000163959,0
ENSG00000164045,0
ENSG00000164093,0
ENSG00000164120,0
ENSG00000164175,0
ENSG00000164182,0
ENSG00000164362,0
ENSG00000164414,0
ENSG00000164532,0
ENSG00000164548,0
ENSG00000164597,0
ENSG00000164610,0
ENSG00000164692,0
ENSG00000164756,0
ENSG00000165029,0
ENSG00000165060,0
ENSG00000165091,0
ENSG00000165140,0
ENSG00000165392,0
ENSG00000165506,0
ENSG00000165730,0
ENSG00000165731,0
ENSG00000166033,0
ENSG00000166035,0
ENSG00000166157,0
ENSG00000166226,0
ENSG00000166257,0
ENSG00000166278,0
ENSG00000166415,0
ENSG00000166428,0
ENSG00000166546,0
ENSG00000166794,0
ENSG00000166825,0
ENSG00000166828,0
ENSG00000166866,0
ENSG00000166912,0
ENSG00000166949,0
ENSG00000167210,0
ENSG00000167434,0
ENSG00000167634,0
ENSG00000167749,0
ENSG00000167768,0
ENSG00000167895,0
ENSG00000167965,0
ENSG00000167985,0
ENSG00000167995,0
ENSG00000168056,0
ENSG00000168216,0
ENSG00000168269,0
ENSG00000168394,0
ENSG00000168447,0
ENSG00000168453,0
ENSG00000168610,0
ENSG00000168615,0
ENSG00000168621,0
ENSG00000168646,0
ENSG00000169031,0
ENSG00000169047,0
ENSG00000169071,0
ENSG00000169131,0
ENSG00000169181,0
ENSG00000169184,0
ENSG00000169247,0
ENSG00000169271,0
ENSG00000169344,0
ENSG00000169696,0
ENSG00000169704,0
ENSG00000169714,0
ENSG00000169903,0
ENSG00000169946,0
ENSG00000170153,0
ENSG00000170260,0
ENSG00000170264,0
ENSG00000170275,0
ENSG00000170477,0
ENSG00000170523,0
ENSG00000170624,0
ENSG00000170734,0
ENSG00000170820,0
ENSG00000170835,0
ENSG00000170876,0
ENSG00000170881,0
ENSG00000170927,0
ENSG00000170962,0
ENSG00000171150,0
ENSG00000171298,0
ENSG00000171401,0
ENSG00000171453,0
ENSG00000171564,0
ENSG00000171595,0
ENSG00000171680,0
ENSG00000171812,0
ENSG00000171863,0
ENSG00000172020,0
ENSG00000172059,0
ENSG00000172062,0
ENSG00000172243,0
ENSG00000172244,0
ENSG00000172426,0
ENSG00000172482,0
ENSG00000172817,0
ENSG00000173040,0
ENSG00000173156,0
ENSG00000173226,0
ENSG00000173511,0
ENSG00000173801,0
ENSG00000173894,0
ENSG00000173898,0
ENSG00000173976,0
ENSG00000173991,0
ENSG00000174231,0
ENSG00000174358,0
ENSG00000174564,0
ENSG00000174804,0
ENSG00000174915,0
ENSG00000175084,0
ENSG00000175206,0
ENSG00000175445,0
ENSG00000175455,0
ENSG00000175538,0
ENSG00000175544,0
ENSG00000175564,0
ENSG00000175595,0
ENSG00000175938,0
ENSG00000176058,0
ENSG00000177045,0
ENSG00000177098,0
ENSG00000177239,0
ENSG00000177455,0
ENSG00000177830,0
ENSG00000178449,0
ENSG00000178562,0
ENSG00000178722,0
ENSG00000178789,0
ENSG00000178802,0
ENSG00000178919,0
ENSG00000179085,0
ENSG00000179111,0
ENSG00000179148,0
ENSG00000179344,0
ENSG00000179348,0
ENSG00000179477,0
ENSG00000179520,0
ENSG00000179583,0
ENSG00000179796,0
ENSG00000180053,0
ENSG00000180509,0
ENSG00000180694,0
ENSG00000180921,0
ENSG00000181163,0
ENSG00000181585,0
ENSG00000181690,0
ENSG00000181856,0
ENSG00000182040,0
ENSG00000182481,0
ENSG00000182512,0
ENSG00000182836,0
ENSG00000182899,0
ENSG00000182944,0
ENSG00000183513,0
ENSG00000183638,0
ENSG00000183691,0
ENSG00000183733,0
ENSG00000183765,0
ENSG00000183770,0
ENSG00000183828,0
ENSG00000183833,0
ENSG00000183873,0
ENSG00000184154,0
ENSG00000184344,0
ENSG00000184575,0
ENSG00000184779,0
ENSG00000184937,0
ENSG00000185043,0
ENSG00000185245,0
ENSG00000185303,0
ENSG00000185479,0
ENSG00000185527,0
ENSG00000185736,0
ENSG00000185775,0
ENSG00000185909,0
ENSG00000185933,0
ENSG00000185950,0
ENSG00000185974,0
ENSG00000186010,0
ENSG00000186184,0
ENSG00000186197,0
ENSG00000186395,0
ENSG00000186510,0
ENSG00000186575,0
ENSG00000186716,0
ENSG00000186765,0
ENSG00000186790,0
ENSG00000186832,0
ENSG00000186862,0
ENSG00000187017,0
ENSG00000187045,0
ENSG00000187098,0
ENSG00000187123,0
ENSG00000187240,0
ENSG00000187871,0
ENSG00000188037,0
ENSG00000188064,0
ENSG00000188095,0
ENSG00000188107,0
ENSG00000188257,0
ENSG00000188316,0
ENSG00000188452,0
ENSG00000188536,0
ENSG00000188690,0
ENSG00000188778,0
ENSG00000188910,0
ENSG00000188992,0
ENSG00000189067,0
ENSG00000189433,0
ENSG00000196189,0
ENSG00000196296,0
ENSG00000196396,0
ENSG00000196428,0
ENSG00000196586,0
ENSG00000196735,0
ENSG00000196914,0
ENSG00000197208,0
ENSG00000197249,0
ENSG00000197375,0
ENSG00000197472,0
ENSG00000197496,0
ENSG00000197561,0
ENSG00000197579,0
ENSG00000197616,0
ENSG00000197728,0
ENSG00000197753,0
ENSG00000197859,0
ENSG00000197912,0
ENSG00000198087,0
ENSG00000198231,0
ENSG00000198467,0
ENSG00000198513,0
ENSG00000198515,0
ENSG00000198570,0
ENSG00000198626,0
ENSG00000198691,0
ENSG00000198734,0
ENSG00000198807,0
ENSG00000203485,0
ENSG00000203618,0
ENSG00000203867,0
ENSG00000203985,0
ENSG00000204217,0
ENSG00000204248,0
ENSG00000204262,0
ENSG00000204842,0
ENSG00000204843,0
ENSG00000205155,0
ENSG00000205403,0
ENSG00000205420,0
ENSG00000205426,0
ENSG00000205571,0
ENSG00000206172,0
ENSG00000213024,0
ENSG00000213398,0
ENSG00000213672,0
ENSG00000213918,0
ENSG00000214140,0
ENSG00000214274,0
ENSG00000214367,0
ENSG00000215203,0
ENSG00000215644,0
ENSG00000223609,0
ENSG00000225190,0
ENSG00000225614,0
ENSG00000227345,0
ENSG00000231925,0
ENSG00000239672,0
ENSG00000241697,0
ENSG00000241935,0
ENSG00000242247,0
ENSG00000242366,0
ENSG00000242802,0
ENSG00000242866,0
ENSG00000243646,0
ENSG00000244414,0
ENSG00000256269,0
